"txNomeParlamentar";"cpf";"ideCadastro";"nuCarteiraParlamentar";"nuLegislatura";"sgUF";"sgPartido";"codLegislatura";"numSubCota";"txtDescricao";"numEspecificacaoSubCota";"txtDescricaoEspecificacao";"txtFornecedor";"txtCNPJCPF";"txtNumero";"indTipoDocumento";"datEmissao";"vlrDocumento";"vlrGlosa";"vlrLiquido";"numMes";"numAno";"numParcela";"txtPassageiro";"txtTrecho";"numLote";"numRessarcimento";"datPagamentoRestituicao";"vlrRestituicao";"nuDeputadoId";"ideDocumento";"urlDocumento"
"Osmar Serraglio";"";"73463";"593";"2007";"PR";"PP";"53";"2";"LOCOMOÇÃO, ALIMENTAÇÃO E  HOSPEDAGEM";"0";"";"RODOVIAS INTEGRADAS DO PARANÁ";"021.916.010/0023-5";"73345";"1";"2008-09-24T00:00:00";"4.8";"0";"4.8";"9";"2008";"0";"";"";"408451";"";"";"";"1439";"1615974";""
"Osmar Serraglio";"";"73463";"593";"2007";"PR";"PP";"53";"2";"LOCOMOÇÃO, ALIMENTAÇÃO E  HOSPEDAGEM";"0";"";"RODOVIAS INTEGRADAS DO PARANÁ";"021.916.010/0023-5";"900031";"1";"2008-08-17T00:00:00";"4.8";"0";"4.8";"8";"2008";"0";"";"";"408450";"";"";"";"1439";"1615924";""
"Osmar Serraglio";"";"73463";"593";"2007";"PR";"PP";"53";"2";"LOCOMOÇÃO, ALIMENTAÇÃO E  HOSPEDAGEM";"0";"";"RODOVIAS INTEGRADAS DO PARANÁ";"021.916.010/0023-5";"90467";"1";"2008-09-21T00:00:00";"4.8";"0";"4.8";"9";"2008";"0";"";"";"408451";"";"";"";"1439";"1615983";""
"Osmar Serraglio";"";"73463";"593";"2007";"PR";"PP";"53";"2";"LOCOMOÇÃO, ALIMENTAÇÃO E  HOSPEDAGEM";"0";"";"RODOVIAS INTEGRADAS DO PARANÁ";"021.916.010/0023-5";"96361";"1";"2008-09-24T00:00:00";"4.8";"0";"4.8";"9";"2008";"0";"";"";"408451";"";"";"";"1439";"1615977";""
"Osmar Serraglio";"";"73463";"593";"2007";"PR";"PP";"53";"2";"LOCOMOÇÃO, ALIMENTAÇÃO E  HOSPEDAGEM";"0";"";"RODOVIAS INTEGRADAS DO PARANÁ";"021.916.010/0040-5";"84724";"1";"2008-09-24T00:00:00";"7.1";"0";"7.1";"9";"2008";"0";"";"";"408451";"";"";"";"1439";"1615967";""
"Osmar Serraglio";"";"73463";"593";"2007";"PR";"PP";"53";"2";"LOCOMOÇÃO, ALIMENTAÇÃO E  HOSPEDAGEM";"0";"";"RODOVIAS INTEGRADAS DO PARANÁ";"021.916.010/0074-0";"132302";"1";"2008-11-16T00:00:00";"4.8";"0";"4.8";"11";"2008";"0";"";"";"395054";"";"";"";"1439";"1578647";""
"Osmar Serraglio";"";"73463";"593";"2007";"PR";"PP";"53";"2";"LOCOMOÇÃO, ALIMENTAÇÃO E  HOSPEDAGEM";"0";"";"RODOVIAS INTEGRADAS DO PARANÁ";"021.916.010/0074-0";"177695";"1";"2008-11-03T00:00:00";"4.8";"0";"4.8";"11";"2008";"0";"";"";"408453";"";"";"";"1439";"1616034";""
"Osmar Serraglio";"";"73463";"593";"2007";"PR";"PP";"53";"2";"LOCOMOÇÃO, ALIMENTAÇÃO E  HOSPEDAGEM";"0";"";"RODOVIAS INTEGRADAS DO PARANÁ";"021.916.010/0074-0";"204358";"1";"2008-11-03T00:00:00";"4.8";"0";"4.8";"11";"2008";"0";"";"";"408453";"";"";"";"1439";"1616031";""
"Osmar Serraglio";"";"73463";"593";"2007";"PR";"PP";"53";"2";"LOCOMOÇÃO, ALIMENTAÇÃO E  HOSPEDAGEM";"0";"";"RODOVIAS INTEGRADAS DO PARANÁ";"021.916.010/0074-0";"2417505";"1";"2008-03-04T00:00:00";"4.8";"0";"4.8";"3";"2008";"0";"";"";"425304";"";"";"";"1439";"1679892";""
"Osmar Serraglio";"";"73463";"593";"2007";"PR";"PP";"53";"2";"LOCOMOÇÃO, ALIMENTAÇÃO E  HOSPEDAGEM";"0";"";"RODOVIAS INTEGRADAS DO PARANÁ";"021.916.010/0074-0";"60756";"1";"2008-09-24T00:00:00";"4.8";"0";"4.8";"9";"2008";"0";"";"";"408451";"";"";"";"1439";"1615972";""
"Osmar Serraglio";"";"73463";"593";"2007";"PR";"PP";"53";"2";"LOCOMOÇÃO, ALIMENTAÇÃO E  HOSPEDAGEM";"0";"";"RODOVIAS INTEGRADAS DO PARANÁ";"021.916.010/0074-0";"95625";"1";"2008-09-24T00:00:00";"4.8";"0";"4.8";"9";"2008";"0";"";"";"408451";"";"";"";"1439";"1615982";""
"Osmar Serraglio";"";"73463";"593";"2007";"PR";"PP";"53";"2";"LOCOMOÇÃO, ALIMENTAÇÃO E  HOSPEDAGEM";"0";"";"RODOVIAS INTEGRADAS DO PARANÁ SA";"021.916.010/0023-5";"104049";"1";"2008-11-14T00:00:00";"7.2";"0";"7.2";"11";"2008";"0";"";"";"395054";"";"";"";"1439";"1578650";""
"Osmar Serraglio";"";"73463";"593";"2007";"PR";"PP";"53";"2";"LOCOMOÇÃO, ALIMENTAÇÃO E  HOSPEDAGEM";"0";"";"RODOVIAS INTEGRADAS DO PARANÁ SA";"021.916.010/0058-8";"148769";"1";"2008-12-10T00:00:00";"7.8";"0";"7.8";"12";"2008";"0";"";"";"395055";"";"";"";"1439";"1578663";""
"Osmar Serraglio";"";"73463";"593";"2007";"PR";"PP";"53";"2";"LOCOMOÇÃO, ALIMENTAÇÃO E  HOSPEDAGEM";"0";"";"RODOVIAS INTEGRADAS DO PARANÁ SA";"021.916.010/0066-9";"111539";"1";"2008-12-10T00:00:00";"7.8";"0";"7.8";"12";"2008";"0";"";"";"395055";"";"";"";"1439";"1578664";""
"Osmar Serraglio";"";"73463";"593";"2007";"PR";"PP";"53";"2";"LOCOMOÇÃO, ALIMENTAÇÃO E  HOSPEDAGEM";"0";"";"RODOVIAS INTEGRADAS DO PARANÁ SA";"021.916.010/0074-0";"183980";"1";"2008-11-14T00:00:00";"7.2";"0";"7.2";"11";"2008";"0";"";"";"395054";"";"";"";"1439";"1578649";""
"Osmar Serraglio";"";"73463";"593";"2007";"PR";"PP";"53";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"AUTO POSTO MODELO";"033.707.400/0010-8";"142057";"0";"2008-01-18T00:00:00";"99.08";"0";"99.08";"1";"2008";"0";"";"";"424750";"";"";"";"1439";"1678120";""
"Osmar Serraglio";"";"73463";"593";"2007";"PR";"PP";"53";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"AUTO POSTO PRA FRENTE BRASIL";"048.684.120/0010-7";"061093";"0";"2008-02-18T00:00:00";"82.74";"0";"82.74";"2";"2008";"0";"";"";"425280";"";"";"";"1439";"1679832";""
"Osmar Serraglio";"";"73463";"593";"2007";"PR";"PP";"53";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"FM COMÉRCIO DE COMBUSTÍVEIS";"018.277.040/0010-3";"071896";"0";"2008-01-19T00:00:00";"50.01";"0";"50.01";"1";"2008";"0";"";"";"408445";"";"";"";"1439";"1615466";""
"Osmar Serraglio";"";"73463";"593";"2007";"PR";"PP";"53";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"FM COMÉRCIO DE COMBUSTIVEIS";"018.277.040/0010-3";"080054";"0";"2008-03-01T00:00:00";"72";"0";"72";"3";"2008";"0";"";"";"408446";"";"";"";"1439";"1615858";""
"Osmar Serraglio";"";"73463";"593";"2007";"PR";"PP";"53";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"FM COMÉRCIO DE COMBUSTÍVEIS";"018.277.040/0010-3";"080431";"0";"2008-03-02T00:00:00";"42.38";"0";"42.38";"3";"2008";"0";"";"";"408446";"";"";"";"1439";"1615862";""
"Osmar Serraglio";"";"73463";"593";"2007";"PR";"PP";"53";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"FM COMÉRCIO DE COMBUSTÍVEIS";"018.277.040/0010-3";"080775";"0";"2008-03-04T00:00:00";"74";"0";"74";"3";"2008";"0";"";"";"408446";"";"";"";"1439";"1615865";""
"Osmar Serraglio";"";"73463";"593";"2007";"PR";"PP";"53";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"FM COMÉRCIO DE COMBUSTÍVEIS";"018.277.040/0010-3";"081293";"0";"2008-03-07T00:00:00";"106.29";"0";"106.29";"3";"2008";"0";"";"";"408446";"";"";"";"1439";"1615868";""
"Osmar Serraglio";"";"73463";"593";"2007";"PR";"PP";"53";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"FM COMÉRCIO DE COMBUSTÍVEIS";"018.277.040/0010-3";"081471";"0";"2008-03-07T00:00:00";"85.94";"0";"85.94";"3";"2008";"0";"";"";"408446";"";"";"";"1439";"1615873";""
"Osmar Serraglio";"";"73463";"593";"2007";"PR";"PP";"53";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"FM COMÉRCIO DE COMBUSTÍVEIS";"018.277.040/0010-3";"082733";"0";"2008-03-14T00:00:00";"74.28";"0";"74.28";"3";"2008";"0";"";"";"408447";"";"";"";"1439";"1615878";""
"Osmar Serraglio";"";"73463";"593";"2007";"PR";"PP";"53";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"FM COMÉRCIO DE COMBUSTÍVEIS";"018.277.040/0010-3";"083447";"0";"2008-03-17T00:00:00";"97.55";"0";"97.55";"3";"2008";"0";"";"";"408447";"";"";"";"1439";"1615884";""
"Osmar Serraglio";"";"73463";"593";"2007";"PR";"PP";"53";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"FM COMÉRCIO DE COMBUSTÍVEIS";"018.277.040/0010-3";"084783";"0";"2008-03-24T00:00:00";"100.37";"0";"100.37";"3";"2008";"0";"";"";"408446";"";"";"";"1439";"1615843";""
"Osmar Serraglio";"";"73463";"593";"2007";"PR";"PP";"53";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"FM COMÉRCIO DE COMBUSTÍVEIS";"018.277.040/0010-3";"084786";"0";"2008-03-24T00:00:00";"80";"0";"80";"3";"2008";"0";"";"";"408446";"";"";"";"1439";"1615848";""
"Osmar Serraglio";"";"73463";"593";"2007";"PR";"PP";"53";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"FM COMÉRCIO DE COMBUSTÍVEIS";"018.277.040/0010-3";"085382";"0";"2008-03-27T00:00:00";"77.01";"0";"77.01";"3";"2008";"0";"";"";"408446";"";"";"";"1439";"1615853";""
"Osmar Serraglio";"";"73463";"593";"2007";"PR";"PP";"53";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"FM COMÉRCIO DE COMBUSTÍVEIS";"018.277.040/0010-3";"086235";"0";"2008-03-31T00:00:00";"75.49";"0";"75.49";"3";"2008";"0";"";"";"408446";"";"";"";"1439";"1615630";""
"Osmar Serraglio";"";"73463";"593";"2007";"PR";"PP";"53";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"FM COMÉRCIO DE COMBUSTÍVEIS";"018.277.040/0010-3";"086299";"0";"2008-03-31T00:00:00";"75.69";"0";"75.69";"3";"2008";"0";"";"";"408447";"";"";"";"1439";"1619209";""
"Osmar Serraglio";"";"73463";"593";"2007";"PR";"PP";"53";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"FM COMÉRCIO DE COMBUSTÍVEIS LTDA";"018.277.040/0010-3";"085613";"0";"2008-03-28T00:00:00";"89.72";"0";"89.72";"3";"2008";"0";"";"";"408446";"";"";"";"1439";"1615835";""
"Osmar Serraglio";"";"73463";"593";"2007";"PR";"PP";"53";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"POSTO 25 DE JULHO";"032.730.660/0014-3";"164289";"0";"2008-03-16T00:00:00";"83.01";"0";"83.01";"3";"2008";"0";"";"";"425304";"";"";"";"1439";"1679901";""
"Osmar Serraglio";"";"73463";"593";"2007";"PR";"PP";"53";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"POSTO MANAUS";"018.277.040/0010-3";"000230";"0";"2008-02-29T00:00:00";"361.86";"0";"361.86";"2";"2008";"0";"";"";"425280";"";"";"";"1439";"1679837";""
"Osmar Serraglio";"";"73463";"593";"2007";"PR";"PP";"53";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"POSTO PINHEIRÃO";"005.095.900/0018-2";"021034";"0";"2008-03-04T00:00:00";"87.69";"0";"87.69";"3";"2008";"0";"";"";"425308";"";"";"";"1439";"1679918";""
"Osmar Serraglio";"";"73463";"593";"2007";"PR";"PP";"53";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"POSTO PIONEIRO";"443.655.420/0013-3";"010848";"0";"2008-03-20T00:00:00";"67";"0";"67";"3";"2008";"0";"";"";"425304";"";"";"";"1439";"1679899";""
"Osmar Serraglio";"";"73463";"593";"2007";"PR";"PP";"53";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"POSTO PIONEIRO";"443.655.420/0013-3";"011128";"0";"2008-03-23T00:00:00";"55";"0";"55";"3";"2008";"0";"";"";"425304";"";"";"";"1439";"1679900";""
"Osmar Serraglio";"";"73463";"593";"2007";"PR";"PP";"53";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"POSTO PRESIDENTE";"016.513.040/0018-1";"003295";"0";"2008-01-31T00:00:00";"5608.42";"1965.67";"3642.75";"1";"2008";"0";"";"";"424750";"";"";"";"1439";"1678124";""
"Osmar Serraglio";"";"73463";"593";"2007";"PR";"PP";"53";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"POSTO PRESIDENTE";"016.513.040/0018-1";"003336";"0";"2008-02-29T00:00:00";"4405.03";"1338.68";"3066.35";"2";"2008";"0";"";"";"425280";"";"";"";"1439";"1679840";""
"Osmar Serraglio";"";"73463";"593";"2007";"PR";"PP";"53";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"POSTO PRESIDENTE";"016.513.040/0018-1";"003359";"0";"2008-03-31T00:00:00";"6715.34";"4867.12";"1848.22";"3";"2008";"0";"";"";"425308";"";"";"";"1439";"1679922";""
"Osmar Serraglio";"";"73463";"593";"2007";"PR";"PP";"53";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"POSTO PRESIDENTE";"016.513.040/0018-1";"3689";"0";"2008-11-29T00:00:00";"2735.35";"1615.17";"1120.18";"11";"2008";"0";"";"";"389507";"";"";"";"1439";"1566262";""
"Osmar Serraglio";"";"73463";"593";"2007";"PR";"PP";"53";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"POSTO PRESIDENTE";"016.513.040/0018-1";"3785";"0";"2008-12-31T00:00:00";"4432.66";"637.67";"3794.99";"12";"2008";"0";"";"";"389502";"";"";"";"1439";"1566256";""
"Osmar Serraglio";"";"73463";"593";"2007";"PR";"PP";"53";"5";"DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.";"0";"";"RÁDIO CULTURA DE UMUARAMA";"763.684.300/0012-2";"3854";"0";"2008-03-05T00:00:00";"1500";"0";"1500";"3";"2008";"0";"";"";"425309";"";"";"";"1439";"1679925";""
"Osmar Serraglio";"";"73463";"593";"2007";"PR";"PP";"53";"5";"DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.";"0";"";"RÁDIO CULTURA DE UMUARAMA LTDA";"763.684.300/0012-2";"4040";"0";"2008-12-14T00:00:00";"500";"0";"500";"12";"2008";"0";"";"";"389503";"";"";"";"1439";"1566259";""
"Osmar Serraglio";"";"73463";"593";"2007";"PR";"PP";"53";"5";"DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.";"0";"";"TERCEIRO MILÊNIO";"017.884.000/0017-6";"1563";"0";"2008-03-30T00:00:00";"1140";"0";"1140";"3";"2008";"0";"";"";"425309";"";"";"";"1439";"1679923";""
"Osmar Serraglio";"";"73463";"593";"2007";"PR";"PP";"53";"6";"AQUISIÇÃO DE MATERIAL DE ESCRITÓRIO.";"0";"";"ROROESTE PAPELARIA";"075.189.840/0014-6";"011186";"0";"2008-12-09T00:00:00";"22.7";"0";"22.7";"12";"2008";"0";"";"";"395055";"";"";"";"1439";"1578657";""
"Osmar Serraglio";"";"73463";"593";"2007";"PR";"PP";"53";"6";"AQUISIÇÃO DE MATERIAL DE ESCRITÓRIO.";"0";"";"RUBENS PAPELARIA LTDA";"074.153.550/0019-0";"027536";"0";"2008-12-15T00:00:00";"9.65";"0";"9.65";"12";"2008";"0";"";"";"395055";"";"";"";"1439";"1578656";""
"Osmar Serraglio";"";"73463";"593";"2007";"PR";"PP";"53";"6";"AQUISIÇÃO DE MATERIAL DE ESCRITÓRIO.";"0";"";"SÉCULLUS CARTUCHOS TINTA E TONER";"069.079.620/0010-5";"10027";"0";"2008-12-15T00:00:00";"96";"0";"96";"12";"2008";"0";"";"";"395055";"";"";"";"1439";"1578662";""
"Osmar Serraglio";"";"73463";"593";"2007";"PR";"PP";"53";"6";"AQUISIÇÃO DE MATERIAL DE ESCRITÓRIO.";"0";"";"SÉCULLUS CARTUCHOS TINTA E TONER";"069.079.620/0010-5";"10065";"0";"2008-12-16T00:00:00";"96";"0";"96";"12";"2008";"0";"";"";"395055";"";"";"";"1439";"1578660";""
"Osmar Serraglio";"";"73463";"593";"2007";"PR";"PP";"53";"6";"AQUISIÇÃO DE MATERIAL DE ESCRITÓRIO.";"0";"";"SÉCULLUS CARTUCHOS TINTA E TONER";"069.079.620/0010-5";"9625";"0";"2008-11-11T00:00:00";"15";"0";"15";"11";"2008";"0";"";"";"395054";"";"";"";"1439";"1578652";""
"Osmar Serraglio";"";"73463";"593";"2007";"PR";"PP";"53";"6";"AQUISIÇÃO DE MATERIAL DE ESCRITÓRIO.";"0";"";"SÉCULLUS CARTUCHOS TINTA E TONER";"069.079.620/0010-5";"9836";"0";"2008-12-01T00:00:00";"50";"0";"50";"12";"2008";"0";"";"";"395055";"";"";"";"1439";"1578659";""
"Osmar Serraglio";"";"73463";"593";"2007";"PR";"PP";"53";"6";"AQUISIÇÃO DE MATERIAL DE ESCRITÓRIO.";"0";"";"SÉCULLUS CARTUCHOS TINTA E TONNER";"069.079.620/0010-5";"9627";"0";"2008-11-11T00:00:00";"15";"0";"15";"11";"2008";"0";"";"";"395054";"";"";"";"1439";"1578651";""
"Osmar Serraglio";"";"73463";"593";"2007";"PR";"PP";"53";"7";"AQUISIÇÃO OU LOC. DE SOFTWARE; SERV. POSTAIS; ASS.";"0";"";"EDITORA O ESTADO DO PARANÁ";"765.687.080/0010-5";"028605";"0";"2008-09-11T00:00:00";"346";"0";"346";"9";"2008";"0";"";"";"408451";"";"";"";"1439";"1615995";""
"SILVIO TORRES";"";"73560";"391";"2007";"SP";"PSDB";"53";"1";"MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR";"0";"";"A TELECOM S/A";"034.988.970/0020-2";"000001843";"0";"2008-07-08T00:00:00";"1604.55";"0";"1604.55";"7";"2008";"0";"";"";"445267";"";"";"";"1175";"1747358";""
"SILVIO TORRES";"";"73560";"391";"2007";"SP";"PSDB";"53";"1";"MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR";"0";"";"A TELECOM S/A";"034.988.970/0020-2";"000002078";"0";"2008-01-07T00:00:00";"1534.14";"0";"1534.14";"1";"2008";"0";"";"";"445262";"";"";"";"1175";"1747351";""
"SILVIO TORRES";"";"73560";"391";"2007";"SP";"PSDB";"53";"1";"MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR";"0";"";"A TELECOM S/A";"034.988.970/0020-2";"000002634";"0";"2008-05-08T00:00:00";"1437.14";"0";"1437.14";"5";"2008";"0";"";"";"445264";"";"";"";"1175";"1747354";""
"SILVIO TORRES";"";"73560";"391";"2007";"SP";"PSDB";"53";"1";"MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR";"0";"";"A TELECOM S/A";"034.988.970/0020-2";"000003051";"0";"2008-04-10T00:00:00";"1572.91";"0";"1572.91";"4";"2008";"0";"";"";"445263";"";"";"";"1175";"1747352";""
"SILVIO TORRES";"";"73560";"391";"2007";"SP";"PSDB";"53";"2";"LOCOMOÇÃO, ALIMENTAÇÃO E  HOSPEDAGEM";"0";"";"JB VEICULOS LTDA";"022.729.010/0016-8";"151/2008";"1";"2008-04-02T00:00:00";"219";"0";"219";"3";"2008";"0";"";"";"393164";"";"";"";"1175";"1577579";""
"SILVIO TORRES";"";"73560";"391";"2007";"SP";"PSDB";"53";"2";"LOCOMOÇÃO, ALIMENTAÇÃO E  HOSPEDAGEM";"0";"";"JB VEICULOS LTDA";"022.729.010/0016-8";"357";"1";"2008-08-13T00:00:00";"680";"0";"680";"5";"2008";"0";"";"";"393168";"";"";"";"1175";"1577592";""
"SILVIO TORRES";"";"73560";"391";"2007";"SP";"PSDB";"53";"2";"LOCOMOÇÃO, ALIMENTAÇÃO E  HOSPEDAGEM";"0";"";"JB VEÍCULOS LTDA";"022.729.010/0016-8";"463/2008";"1";"2008-10-23T00:00:00";"80";"0";"80";"9";"2008";"0";"";"";"391038";"";"";"";"1175";"1572461";""
"SILVIO TORRES";"";"73560";"391";"2007";"SP";"PSDB";"53";"2";"LOCOMOÇÃO, ALIMENTAÇÃO E  HOSPEDAGEM";"0";"";"JB VEÍCULOS LTDA";"022.729.010/0016-8";"463/2008";"1";"2008-10-23T00:00:00";"240";"80";"160";"10";"2008";"0";"";"";"391038";"";"";"";"1175";"1570589";""
"SILVIO TORRES";"";"73560";"391";"2007";"SP";"PSDB";"53";"2";"LOCOMOÇÃO, ALIMENTAÇÃO E  HOSPEDAGEM";"0";"";"JB VEÍCULOS LTDA";"022.729.010/0016-8";"545/2008";"1";"2008-12-08T00:00:00";"160";"0";"160";"11";"2008";"0";"";"";"391039";"";"";"";"1175";"1572469";""
"SILVIO TORRES";"";"73560";"391";"2007";"SP";"PSDB";"53";"2";"LOCOMOÇÃO, ALIMENTAÇÃO E  HOSPEDAGEM";"0";"";"JB VEÍCULOS LTDA";"022.729.010/0016-8";"545/2008";"1";"2008-12-08T00:00:00";"320";"160";"160";"12";"2008";"0";"";"";"391039";"";"";"";"1175";"1570591";""
"SILVIO TORRES";"";"73560";"391";"2007";"SP";"PSDB";"53";"2";"LOCOMOÇÃO, ALIMENTAÇÃO E  HOSPEDAGEM";"0";"";"QUALILY ALUGUEL DE VEICULOS LTDA";"726.530.090/0010-2";"5646";"0";"2009-01-02T00:00:00";"2600";"0";"2600";"12";"2008";"0";"";"";"388065";"";"";"";"1175";"1561881";""
"VADÃO GOMES";"";"73564";"392";"2007";"SP";"PP**";"53";"1";"MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR";"0";"";"JOSÉ CARARETO";"218.775.648/34  -";"012";"1";"2008-12-30T00:00:00";"470";"0";"470";"12";"2008";"0";"";"";"388529";"";"";"";"756";"1563178";""
"VADÃO GOMES";"";"73564";"392";"2007";"SP";"PP**";"53";"7";"AQUISIÇÃO OU LOC. DE SOFTWARE; SERV. POSTAIS; ASS.";"0";"";"FUTURA T.INFORMATICA LTDA";"021.966.140/0011-6";"090195";"0";"2008-12-17T00:00:00";"87";"0";"87";"12";"2008";"0";"";"";"397588";"";"";"";"756";"1589969";""
"ZÉ GERALDO";"";"73931";"25";"2007";"PA";"PT";"53";"1";"MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR";"0";"";"CHÃO & TETO BRASIL BROKERS";"089.134.310/0015-0";"S/Nº";"1";"2008-08-28T00:00:00";"4495.99";"495.99";"4000";"8";"2008";"0";"";"";"409264";"";"";"";"1706";"1625004";""
"ZÉ GERALDO";"";"73931";"25";"2007";"PA";"PT";"53";"1";"MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR";"0";"";"CHÃO & TETO BRASIL BROKERS";"089.134.310/0015-0";"S/Nº";"1";"2008-10-06T00:00:00";"4945.58";"945.58";"4000";"10";"2008";"0";"";"";"409263";"";"";"";"1706";"1625009";""
"ZÉ GERALDO";"";"73931";"25";"2007";"PA";"PT";"53";"1";"MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR";"0";"";"CHÃO & TETO BRASIL BROKERS";"089.134.310/0015-0";"S/Nº";"1";"2008-12-28T00:00:00";"4495.99";"495.99";"4000";"12";"2008";"0";"";"";"409261";"";"";"";"1706";"1625013";""
"ZÉ GERALDO";"";"73931";"25";"2007";"PA";"PT";"53";"1";"MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR";"0";"";"CHÃO E TETO BRASIL BROKERS";"089.134.310/0015-0";"S/N";"1";"2008-07-28T00:00:00";"2939.15";"2443.16";"495.99";"7";"2008";"0";"";"";"409265";"";"";"";"1706";"1632374";""
"ZÉ GERALDO";"";"73931";"25";"2007";"PA";"PT";"53";"1";"MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR";"0";"";"CHÃO E TETO BRASIL BROKERS";"089.134.310/0015-0";"S/N";"1";"2008-07-28T00:00:00";"4495.99";"3435.14";"1060.85";"7";"2008";"0";"";"";"409265";"";"";"";"1706";"1625000";""
"VALDIR COLATTO";"";"74010";"489";"2007";"SC";"MDB";"53";"2";"LOCOMOÇÃO, ALIMENTAÇÃO E  HOSPEDAGEM";"0";"";"BEZERRA COMÉRCIO E PANIFICAÇÃO LTDA";"073.098.770/0010-8";"6378";"0";"2008-11-24T00:00:00";"32.64";"0";"32.64";"11";"2008";"0";"";"";"393825";"";"";"";"527";"1579431";""
"VALDIR COLATTO";"";"74010";"489";"2007";"SC";"MDB";"53";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"CONVER COMBUSTÍVEIS AUTOMOTIVOS LTDA";"000.385.050/0049-8";"158757";"0";"2008-11-09T00:00:00";"30";"0";"30";"11";"2008";"0";"";"";"393825";"";"";"";"527";"1579428";""
"VALDIR COLATTO";"";"74010";"489";"2007";"SC";"MDB";"53";"5";"DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.";"0";"";"META EDITORA GRÁFICA LTDA";"070.456.530/0021-7";"000140";"0";"2008-12-23T00:00:00";"15200";"0";"15200";"12";"2008";"0";"";"";"396926";"";"";"";"527";"1587834";""
"VALDIR COLATTO";"";"74010";"489";"2007";"SC";"MDB";"53";"5";"DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.";"0";"";"META EDITORA LTDA";"070.456.530/0021-7";"000067";"0";"2008-11-21T00:00:00";"5040";"1964.78";"3075.22";"11";"2008";"0";"";"";"405594";"";"";"";"527";"1613346";""
"RIBAMAR ALVES";"";"74027";"74";"2007";"MA";"PSB";"53";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"AUO POSTO CARAJÁS";"076.851.770/0011-8";"3464";"0";"2008-07-19T00:00:00";"92";"0";"92";"7";"2008";"0";"";"";"390665";"";"";"";"1597";"1569704";""
